Date,Open,High,Low,Close,Adj Close,Volume
5/28/2013,111.150002,112.379997,111.040001,111.589996,84.450294,2722000
5/29/2013,111.040001,111.360001,110.480003,111.129997,84.102165,2113600
5/30/2013,111.339996,112,111.010002,111.419998,84.32164,2599200
5/31/2013,110.790001,112.209999,110.269997,110.269997,83.451309,3207700
6/3/2013,110.699997,110.949997,109.690002,110.610001,83.708633,2647100
6/4/2013,110.650002,111.199997,109.529999,110.019997,83.262146,2508500
6/5/2013,109.800003,109.889999,108.389999,108.589996,82.179947,2690400
6/6/2013,108.459999,108.779999,107.639999,108.669998,82.240471,2680800
6/7/2013,109.379997,111.120003,108.970001,111.110001,84.087036,3374900
6/10/2013,111.410004,111.449997,110.540001,110.809998,83.860001,2224100
6/11/2013,109.900002,111.080002,109.510002,110.220001,83.413475,1752100
6/12/2013,110.989998,111.059998,108.949997,109.029999,82.512901,2400700
6/13/2013,108.949997,111.440002,108.580002,111.199997,84.155136,2604200
6/14/2013,111.300003,112.07,110.75,111.029999,84.026505,2016800
6/17/2013,111.849998,112.870003,111.639999,111.910004,84.692474,2617800
6/18/2013,112.07,113.230003,111.900002,112.970001,85.494667,1695300
6/19/2013,112.959999,113.25,111.529999,111.57,84.435135,1971700
6/20/2013,110.709999,110.760002,108.519997,108.779999,82.323692,2975600
6/21/2013,109.5,110.059998,108.739998,109.589996,82.936707,4674400
6/24/2013,108.779999,108.779999,107.150002,107.5,81.35498,3602500
6/25/2013,108.199997,108.75,107.540001,108.239998,81.915031,2676700
6/26/2013,109.07,109.980003,108.730003,109.68,83.004807,2524400
6/27/2013,110.540001,110.900002,109.970001,110.239998,83.428635,2229600
6/28/2013,109.860001,110.470001,109.139999,109.349998,82.755074,3428500
7/1/2013,108.370003,110.360001,108.360001,109.309998,82.724785,2668800
7/2/2013,109.050003,109.75,108.330002,108.730003,82.285866,3008800
7/3/2013,108.279999,109.900002,108.209999,109.449997,82.830757,1358800
7/5/2013,110.370003,111.559998,109.870003,111.540001,84.412445,2064500
7/8/2013,112,112.779999,111.900002,112.129997,84.858948,2571600
7/9/2013,113.089996,113.519997,112.790001,113.349998,85.782249,2196200
7/10/2013,113.379997,113.879997,112.910004,113.43,85.842766,2307500
7/11/2013,114.360001,114.75,114.169998,114.529999,86.675285,2387500
7/12/2013,114.57,115.239998,114.269997,115.139999,87.136902,2291700
7/15/2013,115.139999,115.489998,114.75,114.849998,86.917435,2064400
7/16/2013,114.989998,115.440002,114.059998,114.339996,86.531448,2458400
7/17/2013,114.970001,115.269997,114.309998,114.639999,86.758507,2096600
7/18/2013,114.610001,115.75,114.57,115.480003,87.394226,2945800
7/19/2013,115.339996,116.470001,115.339996,116.190002,87.931519,3093900
7/22/2013,116,116.82,115.660004,116.279999,87.999634,2823500
7/23/2013,116.440002,117.300003,116.010002,116.75,88.355324,2254400
7/24/2013,117.07,117.089996,116.059998,116.330002,88.037491,1808800
7/25/2013,115.300003,116.900002,114.839996,116.550003,88.203964,3346700
7/26/2013,116.169998,116.93,115.339996,116.910004,88.476418,2332200
7/29/2013,116.410004,116.809998,116.059998,116.610001,88.24939,1460400
7/30/2013,116.900002,117.120003,116.330002,116.839996,88.423447,2285200
7/31/2013,117.129997,118.599998,117.010002,117.43,88.869949,2694000
8/1/2013,118.379997,119.260002,118.269997,118.410004,89.611603,2997000
8/2/2013,117.980003,118.349998,117.470001,118.260002,89.498085,1899300
8/5/2013,118.169998,118.25,117.809998,117.919998,89.240784,1351800
8/6/2013,117.82,117.949997,117.139999,117.5,88.922913,1841100
8/7/2013,117.300003,117.949997,117.040001,117.830002,89.172684,1934000
8/8/2013,118.269997,119,117.639999,118.68,89.815948,2380600
8/9/2013,118.730003,119.199997,117.699997,118.309998,89.535919,2460100
8/12/2013,118,118.760002,117.720001,118.379997,89.588905,1647400
8/13/2013,118.519997,119.18,117.190002,118.669998,89.80835,2023300
8/14/2013,118.900002,118.910004,117.57,117.620003,89.013733,2021400
8/15/2013,116.919998,116.919998,115.639999,115.849998,87.674248,1994900
8/16/2013,115.68,116.209999,115.639999,115.900002,87.712067,2332800
8/19/2013,115.830002,115.959999,115.470001,115.610001,87.492577,1829300
8/20/2013,115.519997,115.889999,115.190002,115.419998,87.348808,2153600
8/21/2013,114.790001,114.839996,113.339996,113.419998,86.310059,2293700
8/22/2013,113.610001,114.889999,113.339996,114.669998,87.261269,2002000
8/23/2013,114.760002,115,113.589996,114.400002,87.055817,1953300
8/26/2013,114.379997,115.169998,114.040001,114.330002,87.002533,1815700
8/27/2013,113.410004,113.82,112.669998,112.730003,85.784988,1907500
8/28/2013,112.510002,113.419998,112.360001,113,85.990463,1545800
8/29/2013,112.870003,113.830002,112.580002,113.32,86.233963,1457200
8/30/2013,113.610001,113.739998,112.849998,113.580002,86.431839,2205600
9/3/2013,114.57,114.919998,112.849998,113.220001,86.157875,2168100
9/4/2013,113.080002,114.860001,113.080002,114.550003,87.169983,2312200
9/5/2013,114.349998,115.120003,114.029999,114.870003,87.413498,1947900
9/6/2013,115.089996,115.82,113.889999,115.040001,87.542854,1965600
9/9/2013,115.629997,117.139999,115.510002,116.739998,88.836525,1976800
9/10/2013,117.309998,117.870003,117.07,117.589996,89.483337,2572800
9/11/2013,117.629997,118.709999,117.589996,118.709999,90.335625,1889000
9/12/2013,118.800003,118.910004,118,118.199997,89.94754,2399700
9/13/2013,118.489998,118.849998,118.32,118.599998,90.251923,1973300
9/16/2013,119.790001,120,119.059998,119.230003,90.731339,2756300
9/17/2013,119.07,120.190002,118.650002,119.93,91.26403,2436000
9/18/2013,120.25,121.510002,119.870003,121.290001,92.298958,3307700
9/19/2013,121.150002,122.269997,121.150002,121.57,92.512032,2912400
9/20/2013,121.5,121.93,120.010002,120.010002,91.324898,6999000
9/23/2013,120.43,121.470001,120.370003,121.110001,92.161995,3468500
9/24/2013,121.239998,121.870003,120.690002,120.800003,91.926086,3585100
9/25/2013,120.889999,121.209999,120.169998,120.199997,91.469498,2173400
9/26/2013,120.599998,121,119.919998,120.660004,91.819542,2240900
9/27/2013,119.970001,120.300003,119.260002,120.220001,91.484734,2028100
9/30/2013,119.389999,119.959999,118.669998,119.410004,90.868324,2104700
10/1/2013,119.690002,119.82,118.800003,119.620003,91.028107,1854800
10/2/2013,119.129997,119.589996,118.440002,119.199997,90.708527,2056500
10/3/2013,118.709999,119.110001,117.889999,118.550003,90.213875,2525800
10/4/2013,118.370003,119.709999,118.129997,119.400002,90.860725,1983700
10/7/2013,118.559998,119.269997,118.279999,118.690002,90.320404,1931200
10/8/2013,118.720001,119.220001,117.099998,117.160004,89.15612,2869000
10/9/2013,117.269997,117.959999,116.650002,117.57,89.468117,2499200
10/10/2013,118.599998,119.339996,118.32,119.339996,90.815048,2688800
10/11/2013,119.160004,120.769997,118.389999,120.720001,91.865196,2492700
10/14/2013,120.260002,121.699997,120,121.400002,92.382668,1866800
10/15/2013,121.279999,121.379997,119.790001,119.82,91.180328,2720500
10/16/2013,120.860001,120.940002,120.139999,120.940002,92.032616,2646400
10/17/2013,120.739998,122.870003,120.709999,122.620003,93.311035,2791700
10/18/2013,122.870003,123.449997,122.400002,122.839996,93.478462,2590500
10/21/2013,122.790001,123.309998,122.68,123.25,93.790497,1762200
10/22/2013,123.360001,124.32,123.279999,123.800003,94.209023,2053500
10/23/2013,123.43,123.730003,122.5,123.199997,93.752426,2337500
10/24/2013,122.959999,124.959999,122.699997,123.489998,93.973114,3851100
10/25/2013,123.050003,124.459999,122.870003,124.419998,94.680801,2054300
10/28/2013,124.129997,125.32,123.800003,124.919998,95.06131,2358400
10/29/2013,125.080002,125.480003,124.620003,125.279999,95.335258,1986700
10/30/2013,125.57,125.980003,124.760002,124.790001,94.962379,2107700
10/31/2013,124.970001,126.379997,124.949997,125.849998,95.769012,2327200
11/1/2013,126.760002,126.93,125.120003,125.900002,95.807068,1676600
11/4/2013,125.980003,126.489998,125.559998,126.32,96.126671,1741500
11/5/2013,125.75,126.459999,124.860001,126.120003,95.97448,1757900
11/6/2013,126.459999,127.32,126.230003,127.129997,96.743057,1910300
11/7/2013,127.150002,127.879997,126.230003,126.410004,96.195152,3188900
11/8/2013,126.029999,128.020004,126.029999,127.989998,97.397491,2234300
11/11/2013,127.540001,128.169998,127.25,127.949997,97.367065,1751500
11/12/2013,128.149994,128.589996,127.550003,128.360001,97.679085,2428600
11/13/2013,127.860001,128.660004,127.43,128.589996,97.85408,2426300
11/14/2013,128.970001,130.119995,128.800003,129.789993,98.767273,2569800
11/15/2013,129.149994,130,128.979996,129.850006,98.812935,2360400
11/18/2013,129.910004,130.5,129.779999,130.130005,99.025986,2148200
11/19/2013,130.020004,130.779999,129.919998,130.050003,98.965126,2532500
11/20/2013,129.5,130.300003,128.550003,129.179993,98.785408,2691800
11/21/2013,129.690002,130.410004,129.589996,130.350006,99.68013,1576100
11/22/2013,130.360001,132.550003,129.820007,131.020004,100.192497,1644800
11/25/2013,131.800003,131.869995,130.940002,131.229996,100.353081,2496300
11/26/2013,131.449997,132.639999,131.330002,132.149994,101.056602,4229600
11/27/2013,132.630005,133.649994,131.940002,133.5,102.088989,2433500
11/29/2013,133.509995,134.160004,133.339996,133.509995,102.096634,2029000
12/2/2013,131.669998,132,127.389999,127.68,97.638344,6897900
12/3/2013,126.059998,127.389999,125.150002,126.599998,96.812447,7864500
12/4/2013,125.949997,127.589996,125.489998,126.459999,96.705368,3450700
12/5/2013,126.400002,127.650002,126.220001,126.830002,96.98835,2842700
12/6/2013,128.190002,128.800003,127.849998,128.610001,98.34951,2886100
12/9/2013,128.800003,129.179993,128.389999,128.570007,98.318939,2064400
12/10/2013,128.070007,128.529999,127.529999,127.550003,97.538925,2353100
12/11/2013,128.740005,129.660004,126.709999,126.769997,96.942436,3897500
12/12/2013,126.629997,127.389999,125.980003,126.580002,96.797134,2486700
12/13/2013,126.650002,127.349998,125.980003,126.43,96.682457,1743400
12/16/2013,126.769997,128.770004,126.470001,127.660004,97.623055,2805300
12/17/2013,130.419998,131.619995,129.979996,131.389999,100.475426,6206800
12/18/2013,131.479996,135.809998,131.479996,135.800003,103.847809,5580000
12/19/2013,135.059998,136.520004,134.729996,136.410004,104.314301,4080900
12/20/2013,136.779999,138.089996,136.600006,136.720001,104.551353,5856800
12/23/2013,137.100006,137.429993,136.320007,136.800003,104.612511,3439600
12/24/2013,137.229996,137.339996,136.350006,136.990005,104.757805,1311700
12/26/2013,137.300003,138.679993,137.029999,138.289993,105.751968,2158200
12/27/2013,138.779999,139.399994,138.550003,139.350006,106.562546,1894900
12/30/2013,139.080002,139.649994,138.789993,139.419998,106.616035,1714300
12/31/2013,140,140.429993,139.479996,140.25,107.250778,1846500
1/2/2014,138.050003,139,137.610001,138.130005,105.629585,3052100
